source_file	source_root	file_kind	source_unit	selection	selected_roots	direct_importers	active_imports	commented_imports	substantive	prose_words	headings	construct_counts	labels	named_items	unit_start_line	unit_end_line	file_lines	file_words	coverage_status	coverage_basis	formalolp_evidence	formal_declarations	audit_note
proof-theory/propositions-as-types/rules-tN3.tex	proof-theory	aggregate	section	orphan_or_unselected	-	-	0	0	yes	16	-	table=1	tab:tN3ip	-	1	73	73	298	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/propositions-as-types/sequent-natural-deduction.tex	proof-theory	section	section	orphan_or_unselected	-	-	0	0	yes	202	Sequent Natural Deduction	prooftree=4	-	-	1	128	129	589	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/propositions-as-types/terms-to-proofs.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	242	Recovering \usetoken{P	-	-	-	1	97	98	663	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/propositions-as-types/type-preservation.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	374	Type Preservation	prop=1;proof=1	-	-	1	114	115	705	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/propositions-as-types/type-preservation.tex	proof-theory	unit	prop#1	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	374	Type Preservation	-	-	prop#1	24	27	115	705	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/propositions-as-types/types.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	552	Types	defn=2;prop=1;proof=1	defn:type	defn:_#defn:type	1	110	111	923	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/propositions-as-types/types.tex	proof-theory	unit	defn#1	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	552	Types	-	-	defn#1	19	22	111	923	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/propositions-as-types/types.tex	proof-theory	unit	defn#2; label=defn:type	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	552	Types	-	defn:type	defn#2; label=defn:type	28	48	111	923	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/propositions-as-types/types.tex	proof-theory	unit	prop#1	orphan_or_unselected	-	proof-theory/propositions-as-types/propositions-as-types.tex	0	0	yes	552	Types	-	-	prop#1	50	54	111	923	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/admissible-derivable.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	851	Admissible and Derivable Rules	defn=3;prop=2;ex=2;prob=2;proof=2	ex:land-deriv;prop:lor-G3-adm;ex:weak-adm;prop:weak-G3c-adm	prop:_#prop:lor-G3-adm;prop:_#prop:weak-G3c-adm;ex:_#ex:land-deriv;ex:_#ex:weak-adm	1	262	262	1591	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/sequent-calculus/admissible-derivable.tex	proof-theory	unit	defn#1	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	851	Admissible and Derivable Rules	-	-	defn#1	21	25	262	1591	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/admissible-derivable.tex	proof-theory	unit	ex#1; label=ex:land-deriv	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	851	Admissible and Derivable Rules	-	ex:land-deriv	ex#1; label=ex:land-deriv	27	65	262	1591	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/admissible-derivable.tex	proof-theory	unit	defn#2	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	851	Admissible and Derivable Rules	-	-	defn#2	72	85	262	1591	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/admissible-derivable.tex	proof-theory	unit	prop#1; label=prop:lor-G3-adm	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	851	Admissible and Derivable Rules	-	prop:lor-G3-adm	prop#1; label=prop:lor-G3-adm	93	96	262	1591	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/admissible-derivable.tex	proof-theory	unit	prob#1	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	851	Admissible and Derivable Rules	-	-	prob#1	103	106	262	1591	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/admissible-derivable.tex	proof-theory	unit	prob#2	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	851	Admissible and Derivable Rules	-	-	prob#2	108	125	262	1591	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/admissible-derivable.tex	proof-theory	unit	ex#2; label=ex:weak-adm	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	851	Admissible and Derivable Rules	-	ex:weak-adm	ex#2; label=ex:weak-adm	128	166	262	1591	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/admissible-derivable.tex	proof-theory	unit	defn#3	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	851	Admissible and Derivable Rules	-	-	defn#3	175	189	262	1591	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/admissible-derivable.tex	proof-theory	unit	prop#2; label=prop:weak-G3c-adm	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	851	Admissible and Derivable Rules	-	prop:weak-G3c-adm	prop#2; label=prop:weak-G3c-adm	201	204	262	1591	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/interpretation-rules.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	702	Interpretation of Rules	prob=1	-	-	1	144	144	1117	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/sequent-calculus/interpretation-rules.tex	proof-theory	unit	prob#1	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	702	Interpretation of Rules	-	-	prob#1	59	66	144	1117	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/introduction.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	741	Introduction	defn=1	-	defn:Sequent	1	129	130	1027	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/sequent-calculus/introduction.tex	proof-theory	unit	defn#1	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	741	Introduction	-	-	defn#1	38	46	130	1027	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/invertibility.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	974	Invertibility of Rules	defn=1;prop=1;lem=2;prob=3;proof=3	lem:G3c-invert;lem:invert-quant;prop:G3c-cont-adm	prop:_#prop:G3c-cont-adm;lem:_#lem:G3c-invert;lem:_#lem:invert-quant	1	393	393	2443	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/sequent-calculus/invertibility.tex	proof-theory	unit	defn#1	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	974	Invertibility of Rules	-	-	defn#1	13	28	393	2443	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/invertibility.tex	proof-theory	unit	lem#1; label=lem:G3c-invert	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	974	Invertibility of Rules	-	lem:G3c-invert	lem#1; label=lem:G3c-invert	30	61	393	2443	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/invertibility.tex	proof-theory	unit	prob#1	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	974	Invertibility of Rules	-	-	prob#1	144	146	393	2443	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/invertibility.tex	proof-theory	unit	lem#2; label=lem:invert-quant	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	974	Invertibility of Rules	-	lem:invert-quant	lem#2; label=lem:invert-quant	148	160	393	2443	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/invertibility.tex	proof-theory	unit	prop#1; label=prop:G3c-cont-adm	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	974	Invertibility of Rules	-	prop:G3c-cont-adm	prop#1; label=prop:G3c-cont-adm	217	220	393	2443	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/invertibility.tex	proof-theory	unit	prob#2	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	974	Invertibility of Rules	-	-	prob#2	380	384	393	2443	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/invertibility.tex	proof-theory	unit	prob#3	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	974	Invertibility of Rules	-	-	prob#3	386	390	393	2443	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/proof-examples.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	810	Examples of Proofs	defn=1;prop=2;prob=2;proof=2	defn:depth;prop:G1c-axioms;prop:G3c-axioms	defn:_#defn:depth;prop:_#prop:G1c-axioms;prop:_#prop:G3c-axioms	1	348	348	2142	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/sequent-calculus/proof-examples.tex	proof-theory	unit	defn#1; label=defn:depth	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	810	Examples of Proofs	-	defn:depth	defn#1; label=defn:depth	138	147	348	2142	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/proof-examples.tex	proof-theory	unit	prop#1; label=prop:G1c-axioms	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	810	Examples of Proofs	-	prop:G1c-axioms	prop#1; label=prop:G1c-axioms	161	164	348	2142	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/proof-examples.tex	proof-theory	unit	prob#1	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	810	Examples of Proofs	-	-	prob#1	244	248	348	2142	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/proof-examples.tex	proof-theory	unit	prop#2; label=prop:G3c-axioms	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	810	Examples of Proofs	-	prop:G3c-axioms	prop#2; label=prop:G3c-axioms	284	288	348	2142	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/proof-examples.tex	proof-theory	unit	prob#2	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	810	Examples of Proofs	-	-	prob#2	342	346	348	2142	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/quantifiers.tex	proof-theory	section	section	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	559	Regular Proofs and Substitution	defn=1;prop=1;lem=1;proof=2	lem:subst-regular	lem:_#lem:subst-regular	1	161	161	1029	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/sequent-calculus/quantifiers.tex	proof-theory	unit	defn#1	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	559	Regular Proofs and Substitution	-	-	defn#1	19	28	161	1029	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/quantifiers.tex	proof-theory	unit	lem#1; label=lem:subst-regular	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	559	Regular Proofs and Substitution	-	lem:subst-regular	lem#1; label=lem:subst-regular	30	38	161	1029	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/quantifiers.tex	proof-theory	unit	prop#1	orphan_or_unselected	-	proof-theory/sequent-calculus/sequent-calculus.tex	0	0	yes	559	Regular Proofs and Substitution	-	-	prop#1	110	115	161	1029	missing	no_native_match_found	-	-	No active declaration was found for this source unit.
proof-theory/sequent-calculus/rules-G1c.tex	proof-theory	aggregate	section	orphan_or_unselected	-	-	0	0	yes	23	-	table=1	tab:G1c	-	1	118	118	410	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/sequent-calculus/rules-G1i.tex	proof-theory	aggregate	section	orphan_or_unselected	-	-	0	0	yes	42	-	table=1	tab:G1i	-	1	117	117	408	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/sequent-calculus/rules-G2c.tex	proof-theory	aggregate	section	orphan_or_unselected	-	-	0	0	yes	23	-	table=1	tab:G2c	-	1	118	118	418	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/sequent-calculus/rules-G3c.tex	proof-theory	aggregate	section	orphan_or_unselected	-	-	0	0	yes	28	-	table=1	tab:G3c	-	1	84	84	319	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
proof-theory/sequent-calculus/rules-G3i.tex	proof-theory	aggregate	section	orphan_or_unselected	-	-	0	0	yes	41	-	table=1	tab:G3i	-	1	94	94	352	missing	no_native_match_found	-	-	No active FormalOLP declaration was found for this substantive source section.
